service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25690372,0,0,0,0,0,0,0,20190801,20201231
25690455,0,0,0,0,0,1,0,20200104,20200208
25690458,0,0,0,0,0,1,0,20200104,20200208
25690536,0,0,0,0,0,1,0,20200104,20200208
25688557,0,0,0,0,0,0,1,20200105,20200322
25689217,1,1,1,1,1,0,0,20200102,20200214
25690452,0,0,0,0,0,1,0,20200104,20200208
25690449,0,0,0,0,0,1,0,20200104,20200208
25689257,1,1,1,1,1,0,0,20200102,20200214
25689237,1,1,1,1,1,0,0,20200102,20200214
25688407,0,0,0,0,0,0,1,20200105,20200322
25688412,0,0,0,0,0,0,1,20200105,20200322
25689277,1,1,1,1,1,0,0,20200102,20200214
25689177,1,1,1,1,1,0,0,20200102,20200214
25689197,1,1,1,1,1,0,0,20200102,20200214
25689977,1,1,1,1,1,0,0,20200102,20200214
25689997,1,1,1,1,1,0,0,20200102,20200214
25690446,0,0,0,0,0,1,0,20200104,20200208
25690461,0,0,0,0,0,1,0,20200104,20200208
25690539,0,0,0,0,0,1,0,20200104,20200208
25690373,0,0,0,0,0,0,0,20190801,20201231
25688417,0,0,0,0,0,0,1,20200105,20200322
25689317,1,1,1,1,1,0,0,20200102,20200214
25690494,0,0,0,0,0,1,0,20200104,20200208
25690407,0,0,0,0,0,0,0,20190801,20201231
25690371,0,0,0,0,0,0,0,20190801,20201231
25690374,0,0,0,0,0,0,0,20190801,20201231
25690470,0,0,0,0,0,1,0,20200104,20200208
25690476,0,0,0,0,0,1,0,20200104,20200208
25688422,0,0,0,0,0,0,1,20200105,20200322
25690375,0,0,0,0,0,0,0,20190801,20201231
25688532,0,0,0,0,0,0,1,20200105,20200322
25689337,1,1,1,1,1,0,0,20200102,20200214
25689377,1,1,1,1,1,0,0,20200102,20200214
25689417,1,1,1,1,1,0,0,20200102,20200214
25689297,1,1,1,1,1,0,0,20200102,20200214
25690391,0,0,0,0,0,0,0,20190801,20201231
25690393,0,0,0,0,0,0,0,20190801,20201231
25689937,1,1,1,1,1,0,0,20200102,20200214
25690464,0,0,0,0,0,1,0,20200104,20200208
25690506,0,0,0,0,0,1,0,20200104,20200208
25688512,0,0,0,0,0,0,1,20200105,20200322
25688522,0,0,0,0,0,0,1,20200105,20200322
25688502,0,0,0,0,0,0,1,20200105,20200322
25688427,0,0,0,0,0,0,1,20200105,20200322
25688477,0,0,0,0,0,0,1,20200105,20200322
25688492,0,0,0,0,0,0,1,20200105,20200322
25690376,0,0,0,0,0,0,0,20190801,20201231
25690467,0,0,0,0,0,1,0,20200104,20200208
25689457,1,1,1,1,1,0,0,20200102,20200214
25689637,1,1,1,1,1,0,0,20200102,20200214
25689657,1,1,1,1,1,0,0,20200102,20200214
25690479,0,0,0,0,0,1,0,20200104,20200208
25690497,0,0,0,0,0,1,0,20200104,20200208
25689357,1,1,1,1,1,0,0,20200102,20200214
25689857,1,1,1,1,1,0,0,20200102,20200214
25690509,0,0,0,0,0,1,0,20200104,20200208
25690399,0,0,0,0,0,0,0,20190801,20201231
25690377,0,0,0,0,0,0,0,20190801,20201231
25688527,0,0,0,0,0,0,1,20200105,20200322
25688432,0,0,0,0,0,0,1,20200105,20200322
25688442,0,0,0,0,0,0,1,20200105,20200322
25688457,0,0,0,0,0,0,1,20200105,20200322
25688467,0,0,0,0,0,0,1,20200105,20200322
25689397,1,1,1,1,1,0,0,20200102,20200214
25689437,1,1,1,1,1,0,0,20200102,20200214
25689517,1,1,1,1,1,0,0,20200102,20200214
25689697,1,1,1,1,1,0,0,20200102,20200214
25689677,1,1,1,1,1,0,0,20200102,20200214
25689617,1,1,1,1,1,0,0,20200102,20200214
25690378,0,0,0,0,0,0,0,20190801,20201231
25690500,0,0,0,0,0,1,0,20200104,20200208
25688437,0,0,0,0,0,0,1,20200105,20200322
25690383,0,0,0,0,0,0,0,20190801,20201231
25690379,0,0,0,0,0,0,0,20190801,20201231
25690473,0,0,0,0,0,1,0,20200104,20200208
25690380,0,0,0,0,0,0,0,20190801,20201231
25690482,0,0,0,0,0,1,0,20200104,20200208
25690491,0,0,0,0,0,1,0,20200104,20200208
25688447,0,0,0,0,0,0,1,20200105,20200322
25689497,1,1,1,1,1,0,0,20200102,20200214
25690381,0,0,0,0,0,0,0,20190801,20201231
25689477,1,1,1,1,1,0,0,20200102,20200214
25689557,1,1,1,1,1,0,0,20200102,20200214
25688452,0,0,0,0,0,0,1,20200105,20200322
25688462,0,0,0,0,0,0,1,20200105,20200322
25690382,0,0,0,0,0,0,0,20190801,20201231
25690485,0,0,0,0,0,1,0,20200104,20200208
25690384,0,0,0,0,0,0,0,20190801,20201231
25689537,1,1,1,1,1,0,0,20200102,20200214
25690488,0,0,0,0,0,1,0,20200104,20200208
25690385,0,0,0,0,0,0,0,20190801,20201231
25690394,0,0,0,0,0,0,0,20190801,20201231
25690386,0,0,0,0,0,0,0,20190801,20201231
25689577,1,1,1,1,1,0,0,20200102,20200214
25689597,1,1,1,1,1,0,0,20200102,20200214
25688472,0,0,0,0,0,0,1,20200105,20200322
25689757,1,1,1,1,1,0,0,20200102,20200214
25689777,1,1,1,1,1,0,0,20200102,20200214
25690387,0,0,0,0,0,0,0,20190801,20201231
25690396,0,0,0,0,0,0,0,20190801,20201231
25690533,0,0,0,0,0,1,0,20200104,20200208
25690397,0,0,0,0,0,0,0,20190801,20201231
25690388,0,0,0,0,0,0,0,20190801,20201231
25688482,0,0,0,0,0,0,1,20200105,20200322
25690389,0,0,0,0,0,0,0,20190801,20201231
25688487,0,0,0,0,0,0,1,20200105,20200322
25690390,0,0,0,0,0,0,0,20190801,20201231
25688497,0,0,0,0,0,0,1,20200105,20200322
25690503,0,0,0,0,0,1,0,20200104,20200208
25688507,0,0,0,0,0,0,1,20200105,20200322
25690392,0,0,0,0,0,0,0,20190801,20201231
25689717,1,1,1,1,1,0,0,20200102,20200214
25689737,1,1,1,1,1,0,0,20200102,20200214
25690395,0,0,0,0,0,0,0,20190801,20201231
25690401,0,0,0,0,0,0,0,20190801,20201231
25690527,0,0,0,0,0,1,0,20200104,20200208
25689797,1,1,1,1,1,0,0,20200102,20200214
25689837,1,1,1,1,1,0,0,20200102,20200214
25690518,0,0,0,0,0,1,0,20200104,20200208
25690512,0,0,0,0,0,1,0,20200104,20200208
25689817,1,1,1,1,1,0,0,20200102,20200214
25690515,0,0,0,0,0,1,0,20200104,20200208
25688517,0,0,0,0,0,0,1,20200105,20200322
25689877,1,1,1,1,1,0,0,20200102,20200214
25690398,0,0,0,0,0,0,0,20190801,20201231
25689917,1,1,1,1,1,0,0,20200102,20200214
25689957,1,1,1,1,1,0,0,20200102,20200214
25690521,0,0,0,0,0,1,0,20200104,20200208
25690524,0,0,0,0,0,1,0,20200104,20200208
25690400,0,0,0,0,0,0,0,20190801,20201231
25690530,0,0,0,0,0,1,0,20200104,20200208
25689897,1,1,1,1,1,0,0,20200102,20200214
25688537,0,0,0,0,0,0,1,20200105,20200322
25688552,0,0,0,0,0,0,1,20200105,20200322
25688542,0,0,0,0,0,0,1,20200105,20200322
25690402,0,0,0,0,0,0,0,20190801,20201231
25688547,0,0,0,0,0,0,1,20200105,20200322
25690403,0,0,0,0,0,0,0,20190801,20201231
25690404,0,0,0,0,0,0,0,20190801,20201231
25690405,0,0,0,0,0,0,0,20190801,20201231
25690408,0,0,0,0,0,0,0,20190801,20201231
25690406,0,0,0,0,0,0,0,20190801,20201231
25690017,1,1,1,1,1,0,0,20200102,20200214
25688562,0,0,0,0,0,0,1,20200105,20200322
25688567,0,0,0,0,0,0,1,20200105,20200322
25688402,0,0,0,0,0,0,1,20200105,20200322
25690542,0,0,0,0,0,1,0,20200104,20200208
25688572,0,0,0,0,0,0,1,20200105,20200322
25592291,1,1,1,1,1,0,0,20200102,20200214
25592331,1,1,1,1,1,0,0,20200102,20200214
25592351,1,1,1,1,1,0,0,20200102,20200214
25592371,1,1,1,1,1,0,0,20200102,20200214
25592391,1,1,1,1,1,0,0,20200102,20200214
25592431,1,1,1,1,1,0,0,20200102,20200214
25592311,1,1,1,1,1,0,0,20200102,20200214
25592411,1,1,1,1,1,0,0,20200102,20200214
25592451,1,1,1,1,1,0,0,20200102,20200214
25592491,1,1,1,1,1,0,0,20200102,20200214
25592471,1,1,1,1,1,0,0,20200102,20200214
25592531,1,1,1,1,1,0,0,20200102,20200214
25592551,1,1,1,1,1,0,0,20200102,20200214
25592851,1,1,1,1,1,0,0,20200102,20200214
25592571,1,1,1,1,1,0,0,20200102,20200214
25592611,1,1,1,1,1,0,0,20200102,20200214
25592511,1,1,1,1,1,0,0,20200102,20200214
25592671,1,1,1,1,1,0,0,20200102,20200214
25592591,1,1,1,1,1,0,0,20200102,20200214
25592631,1,1,1,1,1,0,0,20200102,20200214
25592691,1,1,1,1,1,0,0,20200102,20200214
25592711,1,1,1,1,1,0,0,20200102,20200214
25592731,1,1,1,1,1,0,0,20200102,20200214
25592651,1,1,1,1,1,0,0,20200102,20200214
25592771,1,1,1,1,1,0,0,20200102,20200214
25592791,1,1,1,1,1,0,0,20200102,20200214
25592811,1,1,1,1,1,0,0,20200102,20200214
25592831,1,1,1,1,1,0,0,20200102,20200214
25592751,1,1,1,1,1,0,0,20200102,20200214
25592871,1,1,1,1,1,0,0,20200102,20200214
25592891,1,1,1,1,1,0,0,20200102,20200214
25592911,1,1,1,1,1,0,0,20200102,20200214
25782361,0,0,0,0,0,0,0,20190801,20201231
25782363,0,0,0,0,0,0,0,20190801,20201231
25781520,1,1,1,1,1,0,0,20200102,20200214
25781580,0,0,0,0,0,1,0,20200104,20200208
25781655,0,0,0,0,0,1,0,20200104,20200208
25781661,0,0,0,0,0,1,0,20200104,20200208
25781754,0,0,0,0,0,0,1,20200105,20200322
25781764,0,0,0,0,0,0,1,20200105,20200322
25781080,1,1,1,1,1,0,0,20200102,20200214
25782339,0,0,0,0,0,0,0,20190801,20201231
25782342,0,0,0,0,0,0,0,20190801,20201231
25782351,0,0,0,0,0,0,0,20190801,20201231
25782355,0,0,0,0,0,0,0,20190801,20201231
25782357,0,0,0,0,0,0,0,20190801,20201231
25781100,1,1,1,1,1,0,0,20200102,20200214
25781140,1,1,1,1,1,0,0,20200102,20200214
25781060,1,1,1,1,1,0,0,20200102,20200214
25781634,0,0,0,0,0,1,0,20200104,20200208
25781640,0,0,0,0,0,1,0,20200104,20200208
25781649,0,0,0,0,0,1,0,20200104,20200208
25781598,0,0,0,0,0,1,0,20200104,20200208
25781592,0,0,0,0,0,1,0,20200104,20200208
25781613,0,0,0,0,0,1,0,20200104,20200208
25781625,0,0,0,0,0,1,0,20200104,20200208
25781679,0,0,0,0,0,0,1,20200105,20200322
25782359,0,0,0,0,0,0,0,20190801,20201231
25781669,0,0,0,0,0,0,1,20200105,20200322
25782360,0,0,0,0,0,0,0,20190801,20201231
25782358,0,0,0,0,0,0,0,20190801,20201231
25782362,0,0,0,0,0,0,0,20190801,20201231
25782356,0,0,0,0,0,0,0,20190801,20201231
25782353,0,0,0,0,0,0,0,20190801,20201231
25782344,0,0,0,0,0,0,0,20190801,20201231
25782346,0,0,0,0,0,0,0,20190801,20201231
25782341,0,0,0,0,0,0,0,20190801,20201231
25781500,1,1,1,1,1,0,0,20200102,20200214
25781420,1,1,1,1,1,0,0,20200102,20200214
25781540,1,1,1,1,1,0,0,20200102,20200214
25781560,1,1,1,1,1,0,0,20200102,20200214
25781460,1,1,1,1,1,0,0,20200102,20200214
25781652,0,0,0,0,0,1,0,20200104,20200208
25781643,0,0,0,0,0,1,0,20200104,20200208
25781658,0,0,0,0,0,1,0,20200104,20200208
25781586,0,0,0,0,0,1,0,20200104,20200208
25781664,0,0,0,0,0,0,1,20200105,20200322
25781674,0,0,0,0,0,0,1,20200105,20200322
25781684,0,0,0,0,0,0,1,20200105,20200322
25781739,0,0,0,0,0,0,1,20200105,20200322
25781749,0,0,0,0,0,0,1,20200105,20200322
25781694,0,0,0,0,0,0,1,20200105,20200322
25781704,0,0,0,0,0,0,1,20200105,20200322
25781714,0,0,0,0,0,0,1,20200105,20200322
25781729,0,0,0,0,0,0,1,20200105,20200322
25782347,0,0,0,0,0,0,0,20190801,20201231
25782343,0,0,0,0,0,0,0,20190801,20201231
25782340,0,0,0,0,0,0,0,20190801,20201231
25782354,0,0,0,0,0,0,0,20190801,20201231
25781480,1,1,1,1,1,0,0,20200102,20200214
25781440,1,1,1,1,1,0,0,20200102,20200214
25781400,1,1,1,1,1,0,0,20200102,20200214
25781240,1,1,1,1,1,0,0,20200102,20200214
25781280,1,1,1,1,1,0,0,20200102,20200214
25781320,1,1,1,1,1,0,0,20200102,20200214
25781360,1,1,1,1,1,0,0,20200102,20200214
25781160,1,1,1,1,1,0,0,20200102,20200214
25781200,1,1,1,1,1,0,0,20200102,20200214
25781646,0,0,0,0,0,1,0,20200104,20200208
25781601,0,0,0,0,0,1,0,20200104,20200208
25781619,0,0,0,0,0,1,0,20200104,20200208
25782349,0,0,0,0,0,0,0,20190801,20201231
25781616,0,0,0,0,0,1,0,20200104,20200208
25781595,0,0,0,0,0,1,0,20200104,20200208
25781604,0,0,0,0,0,1,0,20200104,20200208
25781631,0,0,0,0,0,1,0,20200104,20200208
25781734,0,0,0,0,0,0,1,20200105,20200322
25782350,0,0,0,0,0,0,0,20190801,20201231
25782345,0,0,0,0,0,0,0,20190801,20201231
25781220,1,1,1,1,1,0,0,20200102,20200214
25781180,1,1,1,1,1,0,0,20200102,20200214
25781120,1,1,1,1,1,0,0,20200102,20200214
25781380,1,1,1,1,1,0,0,20200102,20200214
25781340,1,1,1,1,1,0,0,20200102,20200214
25781300,1,1,1,1,1,0,0,20200102,20200214
25781260,1,1,1,1,1,0,0,20200102,20200214
25781637,0,0,0,0,0,1,0,20200104,20200208
25781607,0,0,0,0,0,1,0,20200104,20200208
25781589,0,0,0,0,0,1,0,20200104,20200208
25781622,0,0,0,0,0,1,0,20200104,20200208
25781628,0,0,0,0,0,1,0,20200104,20200208
25782348,0,0,0,0,0,0,0,20190801,20201231
25782352,0,0,0,0,0,0,0,20190801,20201231
25781583,0,0,0,0,0,1,0,20200104,20200208
25781689,0,0,0,0,0,0,1,20200105,20200322
25781709,0,0,0,0,0,0,1,20200105,20200322
25781699,0,0,0,0,0,0,1,20200105,20200322
25781724,0,0,0,0,0,0,1,20200105,20200322
25782338,0,0,0,0,0,0,0,20190801,20201231
25781610,0,0,0,0,0,1,0,20200104,20200208
25781759,0,0,0,0,0,0,1,20200105,20200322
25781719,0,0,0,0,0,0,1,20200105,20200322
25781744,0,0,0,0,0,0,1,20200105,20200322
25630698,1,1,1,1,1,0,0,20200102,20200214
25630738,1,1,1,1,1,0,0,20200102,20200214
25631438,0,0,0,0,0,0,0,20190801,20201231
25631449,0,0,0,0,0,0,0,20190801,20201231
25630718,1,1,1,1,1,0,0,20200102,20200214
25630638,1,1,1,1,1,0,0,20200102,20200214
25630678,1,1,1,1,1,0,0,20200102,20200214
25630558,1,1,1,1,1,0,0,20200102,20200214
25630598,1,1,1,1,1,0,0,20200102,20200214
25630418,1,1,1,1,1,0,0,20200102,20200214
25630438,1,1,1,1,1,0,0,20200102,20200214
25630478,1,1,1,1,1,0,0,20200102,20200214
25630761,0,0,0,0,0,1,0,20200104,20200208
25630773,0,0,0,0,0,1,0,20200104,20200208
25630782,0,0,0,0,0,1,0,20200104,20200208
25630791,0,0,0,0,0,1,0,20200104,20200208
25630797,0,0,0,0,0,1,0,20200104,20200208
25630803,0,0,0,0,0,1,0,20200104,20200208
25630809,0,0,0,0,0,1,0,20200104,20200208
25630815,0,0,0,0,0,1,0,20200104,20200208
25630821,0,0,0,0,0,0,1,20200105,20200322
25630831,0,0,0,0,0,0,1,20200105,20200322
25630846,0,0,0,0,0,0,1,20200105,20200322
25630856,0,0,0,0,0,0,1,20200105,20200322
25630866,0,0,0,0,0,0,1,20200105,20200322
25630876,0,0,0,0,0,0,1,20200105,20200322
25630896,0,0,0,0,0,0,1,20200105,20200322
25631450,0,0,0,0,0,0,0,20190801,20201231
25631446,0,0,0,0,0,0,0,20190801,20201231
25631452,0,0,0,0,0,0,0,20190801,20201231
25630398,1,1,1,1,1,0,0,20200102,20200214
25630758,0,0,0,0,0,1,0,20200104,20200208
25630906,0,0,0,0,0,0,1,20200105,20200322
25630911,0,0,0,0,0,0,1,20200105,20200322
25630886,0,0,0,0,0,0,1,20200105,20200322
25631433,0,0,0,0,0,0,0,20190801,20201231
25631443,0,0,0,0,0,0,0,20190801,20201231
25631430,0,0,0,0,0,0,0,20190801,20201231
25630538,1,1,1,1,1,0,0,20200102,20200214
25630658,1,1,1,1,1,0,0,20200102,20200214
25630618,1,1,1,1,1,0,0,20200102,20200214
25630578,1,1,1,1,1,0,0,20200102,20200214
25630498,1,1,1,1,1,0,0,20200102,20200214
25630458,1,1,1,1,1,0,0,20200102,20200214
25630788,0,0,0,0,0,1,0,20200104,20200208
25630776,0,0,0,0,0,1,0,20200104,20200208
25630764,0,0,0,0,0,1,0,20200104,20200208
25630836,0,0,0,0,0,0,1,20200105,20200322
25631429,0,0,0,0,0,0,0,20190801,20201231
25631431,0,0,0,0,0,0,0,20190801,20201231
25631434,0,0,0,0,0,0,0,20190801,20201231
25630826,0,0,0,0,0,0,1,20200105,20200322
25631435,0,0,0,0,0,0,0,20190801,20201231
25631432,0,0,0,0,0,0,0,20190801,20201231
25631440,0,0,0,0,0,0,0,20190801,20201231
25631442,0,0,0,0,0,0,0,20190801,20201231
25631445,0,0,0,0,0,0,0,20190801,20201231
25631451,0,0,0,0,0,0,0,20190801,20201231
25631448,0,0,0,0,0,0,0,20190801,20201231
25630518,1,1,1,1,1,0,0,20200102,20200214
25630818,0,0,0,0,0,1,0,20200104,20200208
25630767,0,0,0,0,0,1,0,20200104,20200208
25630770,0,0,0,0,0,1,0,20200104,20200208
25630779,0,0,0,0,0,1,0,20200104,20200208
25630812,0,0,0,0,0,1,0,20200104,20200208
25630806,0,0,0,0,0,1,0,20200104,20200208
25630800,0,0,0,0,0,1,0,20200104,20200208
25630794,0,0,0,0,0,1,0,20200104,20200208
25630841,0,0,0,0,0,0,1,20200105,20200322
25630851,0,0,0,0,0,0,1,20200105,20200322
25630891,0,0,0,0,0,0,1,20200105,20200322
25630881,0,0,0,0,0,0,1,20200105,20200322
25630871,0,0,0,0,0,0,1,20200105,20200322
25630861,0,0,0,0,0,0,1,20200105,20200322
25630901,0,0,0,0,0,0,1,20200105,20200322
25631447,0,0,0,0,0,0,0,20190801,20201231
25631444,0,0,0,0,0,0,0,20190801,20201231
25631439,0,0,0,0,0,0,0,20190801,20201231
25631437,0,0,0,0,0,0,0,20190801,20201231
25630785,0,0,0,0,0,1,0,20200104,20200208
25631441,0,0,0,0,0,0,0,20190801,20201231
25631436,0,0,0,0,0,0,0,20190801,20201231
25696005,0,0,0,0,0,0,0,20190801,20201231
25696006,0,0,0,0,0,0,0,20190801,20201231
25696007,0,0,0,0,0,0,0,20190801,20201231
25696008,0,0,0,0,0,0,0,20190801,20201231
25696009,0,0,0,0,0,0,0,20190801,20201231
25694702,1,1,1,1,1,0,0,20200102,20200214
25695262,1,1,1,1,1,0,0,20200102,20200214
25695302,0,0,0,0,0,1,0,20200104,20200208
25695305,0,0,0,0,0,1,0,20200104,20200208
25695308,0,0,0,0,0,1,0,20200104,20200208
25695311,0,0,0,0,0,1,0,20200104,20200208
25695314,0,0,0,0,0,1,0,20200104,20200208
25695317,0,0,0,0,0,0,1,20200105,20200322
25695322,0,0,0,0,0,0,1,20200105,20200322
25695327,0,0,0,0,0,0,1,20200105,20200322
25695332,0,0,0,0,0,0,1,20200105,20200322
25695337,0,0,0,0,0,0,1,20200105,20200322
25694722,1,1,1,1,1,0,0,20200102,20200214
25694742,1,1,1,1,1,0,0,20200102,20200214
25694762,1,1,1,1,1,0,0,20200102,20200214
25695242,1,1,1,1,1,0,0,20200102,20200214
25694802,1,1,1,1,1,0,0,20200102,20200214
25694822,1,1,1,1,1,0,0,20200102,20200214
25695202,1,1,1,1,1,0,0,20200102,20200214
25694942,1,1,1,1,1,0,0,20200102,20200214
25695002,1,1,1,1,1,0,0,20200102,20200214
25694882,1,1,1,1,1,0,0,20200102,20200214
25695022,1,1,1,1,1,0,0,20200102,20200214
25694962,1,1,1,1,1,0,0,20200102,20200214
25695122,1,1,1,1,1,0,0,20200102,20200214
25695162,1,1,1,1,1,0,0,20200102,20200214
25695182,1,1,1,1,1,0,0,20200102,20200214
25695062,1,1,1,1,1,0,0,20200102,20200214
25695082,1,1,1,1,1,0,0,20200102,20200214
25694982,1,1,1,1,1,0,0,20200102,20200214
25694842,1,1,1,1,1,0,0,20200102,20200214
25694782,1,1,1,1,1,0,0,20200102,20200214
25694862,1,1,1,1,1,0,0,20200102,20200214
25694902,1,1,1,1,1,0,0,20200102,20200214
25694922,1,1,1,1,1,0,0,20200102,20200214
25695042,1,1,1,1,1,0,0,20200102,20200214
25695142,1,1,1,1,1,0,0,20200102,20200214
25695222,1,1,1,1,1,0,0,20200102,20200214
25695102,1,1,1,1,1,0,0,20200102,20200214
25695282,1,1,1,1,1,0,0,20200102,20200214
25547432,0,0,0,0,0,0,0,20190801,20201231
25547433,0,0,0,0,0,0,0,20190801,20201231
25547434,0,0,0,0,0,0,0,20190801,20201231
25547435,0,0,0,0,0,0,0,20190801,20201231
25547436,0,0,0,0,0,0,0,20190801,20201231
25546736,0,0,0,0,0,1,0,20200104,20200208
25546739,0,0,0,0,0,1,0,20200104,20200208
25546742,0,0,0,0,0,1,0,20200104,20200208
25546745,0,0,0,0,0,1,0,20200104,20200208
25546748,0,0,0,0,0,1,0,20200104,20200208
25546751,0,0,0,0,0,0,1,20200105,20200322
25546756,0,0,0,0,0,0,1,20200105,20200322
25546761,0,0,0,0,0,0,1,20200105,20200322
25546766,0,0,0,0,0,0,1,20200105,20200322
25546771,0,0,0,0,0,0,1,20200105,20200322
25546196,1,1,1,1,1,0,0,20200102,20200214
25546176,1,1,1,1,1,0,0,20200102,20200214
25546276,1,1,1,1,1,0,0,20200102,20200214
25546216,1,1,1,1,1,0,0,20200102,20200214
25546696,1,1,1,1,1,0,0,20200102,20200214
25546716,1,1,1,1,1,0,0,20200102,20200214
25546236,1,1,1,1,1,0,0,20200102,20200214
25546256,1,1,1,1,1,0,0,20200102,20200214
25546296,1,1,1,1,1,0,0,20200102,20200214
25546316,1,1,1,1,1,0,0,20200102,20200214
25546336,1,1,1,1,1,0,0,20200102,20200214
25546356,1,1,1,1,1,0,0,20200102,20200214
25546376,1,1,1,1,1,0,0,20200102,20200214
25546396,1,1,1,1,1,0,0,20200102,20200214
25546556,1,1,1,1,1,0,0,20200102,20200214
25546496,1,1,1,1,1,0,0,20200102,20200214
25546516,1,1,1,1,1,0,0,20200102,20200214
25546636,1,1,1,1,1,0,0,20200102,20200214
25546476,1,1,1,1,1,0,0,20200102,20200214
25546416,1,1,1,1,1,0,0,20200102,20200214
25546436,1,1,1,1,1,0,0,20200102,20200214
25546456,1,1,1,1,1,0,0,20200102,20200214
25546536,1,1,1,1,1,0,0,20200102,20200214
25546616,1,1,1,1,1,0,0,20200102,20200214
25546596,1,1,1,1,1,0,0,20200102,20200214
25546576,1,1,1,1,1,0,0,20200102,20200214
25546656,1,1,1,1,1,0,0,20200102,20200214
25546676,1,1,1,1,1,0,0,20200102,20200214
25554053,0,0,0,0,0,0,0,20190801,20201231
25554054,0,0,0,0,0,0,0,20190801,20201231
25554055,0,0,0,0,0,0,0,20190801,20201231
25554056,0,0,0,0,0,0,0,20190801,20201231
25554057,0,0,0,0,0,0,0,20190801,20201231
25554059,0,0,0,0,0,1,0,20200104,20200208
25554062,0,0,0,0,0,1,0,20200104,20200208
25553188,1,1,1,1,1,0,0,20200102,20200214
25553228,1,1,1,1,1,0,0,20200102,20200214
25553248,1,1,1,1,1,0,0,20200102,20200214
25553268,1,1,1,1,1,0,0,20200102,20200214
25553168,1,1,1,1,1,0,0,20200102,20200214
25553288,1,1,1,1,1,0,0,20200102,20200214
25553308,1,1,1,1,1,0,0,20200102,20200214
25553708,1,1,1,1,1,0,0,20200102,20200214
25553768,1,1,1,1,1,0,0,20200102,20200214
25553448,1,1,1,1,1,0,0,20200102,20200214
25553508,1,1,1,1,1,0,0,20200102,20200214
25553368,1,1,1,1,1,0,0,20200102,20200214
25553388,1,1,1,1,1,0,0,20200102,20200214
25553668,1,1,1,1,1,0,0,20200102,20200214
25553548,1,1,1,1,1,0,0,20200102,20200214
25553328,1,1,1,1,1,0,0,20200102,20200214
25553208,1,1,1,1,1,0,0,20200102,20200214
25553408,1,1,1,1,1,0,0,20200102,20200214
25553528,1,1,1,1,1,0,0,20200102,20200214
25553488,1,1,1,1,1,0,0,20200102,20200214
25553468,1,1,1,1,1,0,0,20200102,20200214
25553428,1,1,1,1,1,0,0,20200102,20200214
25553348,1,1,1,1,1,0,0,20200102,20200214
25553688,1,1,1,1,1,0,0,20200102,20200214
25553728,1,1,1,1,1,0,0,20200102,20200214
25553568,1,1,1,1,1,0,0,20200102,20200214
25553588,1,1,1,1,1,0,0,20200102,20200214
25553608,1,1,1,1,1,0,0,20200102,20200214
25553628,1,1,1,1,1,0,0,20200102,20200214
25553648,1,1,1,1,1,0,0,20200102,20200214
25553748,1,1,1,1,1,0,0,20200102,20200214
25719994,1,1,1,1,1,0,0,20200102,20200214
25720014,1,1,1,1,1,0,0,20200102,20200214
25721257,0,0,0,0,0,1,0,20200104,20200208
25721260,0,0,0,0,0,1,0,20200104,20200208
25721263,0,0,0,0,0,1,0,20200104,20200208
25720034,1,1,1,1,1,0,0,20200102,20200214
25720054,1,1,1,1,1,0,0,20200102,20200214
25721272,0,0,0,0,0,1,0,20200104,20200208
25721269,0,0,0,0,0,1,0,20200104,20200208
25719237,0,0,0,0,0,0,1,20200105,20200322
25721275,0,0,0,0,0,1,0,20200104,20200208
25721220,0,0,0,0,0,0,0,20190801,20201231
25720074,1,1,1,1,1,0,0,20200102,20200214
25720094,1,1,1,1,1,0,0,20200102,20200214
25719242,0,0,0,0,0,0,1,20200105,20200322
25721221,0,0,0,0,0,0,0,20190801,20201231
25721223,0,0,0,0,0,0,0,20190801,20201231
25720114,1,1,1,1,1,0,0,20200102,20200214
25720134,1,1,1,1,1,0,0,20200102,20200214
25720154,1,1,1,1,1,0,0,20200102,20200214
25720174,1,1,1,1,1,0,0,20200102,20200214
25719247,0,0,0,0,0,0,1,20200105,20200322
25721222,0,0,0,0,0,0,0,20190801,20201231
25721266,0,0,0,0,0,1,0,20200104,20200208
25721278,0,0,0,0,0,1,0,20200104,20200208
25719252,0,0,0,0,0,0,1,20200105,20200322
25720494,1,1,1,1,1,0,0,20200102,20200214
25720514,1,1,1,1,1,0,0,20200102,20200214
25720534,1,1,1,1,1,0,0,20200102,20200214
25720354,1,1,1,1,1,0,0,20200102,20200214
25720434,1,1,1,1,1,0,0,20200102,20200214
25720314,1,1,1,1,1,0,0,20200102,20200214
25720634,1,1,1,1,1,0,0,20200102,20200214
25720654,1,1,1,1,1,0,0,20200102,20200214
25720714,1,1,1,1,1,0,0,20200102,20200214
25720194,1,1,1,1,1,0,0,20200102,20200214
25720214,1,1,1,1,1,0,0,20200102,20200214
25720834,1,1,1,1,1,0,0,20200102,20200214
25721281,0,0,0,0,0,1,0,20200104,20200208
25719257,0,0,0,0,0,0,1,20200105,20200322
25721224,0,0,0,0,0,0,0,20190801,20201231
25721227,0,0,0,0,0,0,0,20190801,20201231
25721237,0,0,0,0,0,0,0,20190801,20201231
25721235,0,0,0,0,0,0,0,20190801,20201231
25721240,0,0,0,0,0,0,0,20190801,20201231
25720234,1,1,1,1,1,0,0,20200102,20200214
